Time,PosX,PosY,PosZ,RotX,RotY,RotZ
49.2,18.10248,23.73138,-17.54896,0,0,0
49.3,18.10248,23.73138,-17.54896,0,0,0
49.4,18.10248,23.73138,-17.54896,0,0,0
49.5,18.10248,23.73138,-17.54896,0,0,0
49.6,18.10248,23.73138,-17.54896,0,0,0
49.7,18.10248,23.73138,-17.54896,0,0,0
49.8,18.10248,23.73138,-17.54896,0,0,0
49.9,18.10248,23.73138,-17.54896,0,0,0
50.0,18.10248,23.73138,-17.54896,0,0,0
50.1,18.10248,23.73138,-17.54896,0,0,0
50.2,18.10248,23.73138,-17.54896,0,0,0
50.3,18.10248,23.73138,-17.54896,0,0,0
50.4,18.10248,23.73138,-17.54896,0,0,0
50.5,18.10248,23.73138,-17.54896,0,0,0
50.6,18.10248,23.73138,-17.54896,0,0,0
50.7,18.10248,23.73138,-17.54896,0,0,0
50.8,18.10248,23.73138,-17.54896,0,0,0
50.9,18.10248,23.73138,-17.54896,0,0,0
51.0,18.10248,23.73138,-17.54896,0,0,0
51.1,18.10248,23.73138,-17.54896,0,0,0
51.2,18.10248,23.73138,-17.54896,0,0,0
51.3,18.10248,23.73138,-17.54896,0,0,0
51.4,18.10248,23.73138,-17.54896,0,0,0
51.5,18.10248,23.73138,-17.54896,0,0,0
51.6,18.10248,23.73138,-17.54896,0,0,0
51.7,18.10248,23.73138,-17.54896,0,0,0
51.8,18.10248,23.73138,-17.54896,0,0,0
51.9,18.10248,23.73138,-17.54896,0,0,0
52.0,18.10248,23.73138,-17.54896,0,0,0
52.1,18.10248,23.73138,-17.54896,0,0,0
52.2,18.10248,23.73138,-17.54896,0,0,0
52.3,18.10248,23.73138,-17.54896,0,0,0
52.4,18.10248,23.73138,-17.54896,0,0,0
52.5,18.10248,23.73138,-17.54896,0,0,0
52.6,18.10248,23.73138,-17.54896,0,0,0
52.7,18.10248,23.73138,-17.54896,0,0,0
52.8,18.10248,23.73138,-17.54896,0,0,0
